classID,className,pt1,eta1,phi1,pt2,eta2,phi2,weight,BDT
0,Signal,2.6967425,-4.3861427,-2.7253861,1.2887349,5.988178,-2.8829572,1.0,0.122240074
1,Background,0.703401,-7.0043335,-0.3197316,0.63909143,5.3921013,1.9543705,1.0,-0.1267565
1,Background,0.65930593,4.620588,1.541393,0.5756007,-0.32460564,3.0527158,1.0,-0.16421449
1,Background,0.84576887,3.997536,-1.709833,0.70605326,-7.985601,1.7546854,1.0,-0.11356824
0,Signal,1.8680099,1.5980772,1.7469295,0.8671403,-0.4154964,-2.2073438,1.0,0.09146802
1,Background,0.61594266,-4.002795,0.7320963,0.50890714,-2.5826068,2.6530662,1.0,-0.12982678
0,Signal,2.1958375,2.3174548,-2.5158494,0.4659641,-0.46162212,-2.5771675,1.0,0.19343345
0,Signal,1.1401099,-1.9301193,-0.34183788,0.5190128,0.54320633,3.0234292,1.0,0.00019759739
1,Background,0.5456764,4.697217,1.2332193,0.52105176,-1.9530262,-0.11304146,1.0,-0.14036795
0,Signal,2.3632517,-0.43483865,1.176182,1.2648357,5.906087,-2.8226876,1.0,0.07853616
0,Signal,1.1931895,1.2534115,-2.125354,1.0242753,-0.59957904,1.4120975,1.0,-0.038228218
0,Signal,2.3095782,-1.5407839,-1.9054793,0.9316984,-3.246653,1.9550447,1.0,0.19780958
0,Signal,1.7501125,-3.993073,1.8662457,0.37453058,4.0717354,1.3184991,1.0,0.17587733
1,Background,0.5488309,2.5215461,0.4839922,0.5376864,2.6187391,3.0219321,1.0,-0.18312569
1,Background,0.44732904,6.305801,-0.12106893,0.43871373,7.6592097,0.057018656,1.0,-0.19836827
0,Signal,1.7210035,7.1719174,1.8709488,0.6888574,0.083567135,-0.2001021,1.0,0.18538211
0,Signal,2.8790672,0.9438852,-2.7338274,0.8578823,2.040351,-0.18306397,1.0,0.2022081
1,Background,0.947286,-1.6651064,-2.7164729,0.76369923,1.4486364,-1.2658235,1.0,-0.054786924
1,Background,0.63223654,-7.0775948,-2.211842,0.59134597,-2.727949,0.15600093,1.0,-0.16492647
0,Signal,1.4220278,6.750056,1.2369553,0.56143284,2.1117837,-1.7051117,1.0,0.08811351
0,Signal,6.041486,5.233803,-1.2200366,0.99842834,1.8220649,2.8885078,1.0,0.21772584
1,Background,0.57903236,-1.7472066,0.5441941,0.5184238,3.0740008,-0.89212215,1.0,-0.16424546
1,Background,0.8362895,0.33497217,-1.8011959,0.65059274,2.606659,-3.0179756,1.0,-0.06783339
1,Background,0.7490209,4.030825,1.1494504,0.65257484,5.3169847,2.7675765,1.0,-0.14049104
0,Signal,3.8618317,-2.6391318,2.769846,1.112979,-6.135099,0.88975286,1.0,0.24823426
0,Signal,1.7262591,0.33543643,2.3436506,0.5591751,-7.8545375,-2.2267148,1.0,0.15887079
1,Background,1.5702041,-0.73169214,1.2920685,1.4590343,0.21601279,-2.9118078,1.0,-0.035288062
0,Signal,0.5196527,1.6989063,-1.8624662,0.5109425,-5.9412847,1.2506677,1.0,-0.10567591
0,Signal,1.613237,-3.3875034,1.3527848,1.464917,0.7098235,-1.481035,1.0,0.010047545
0,Signal,0.98519576,4.4706907,2.8908935,0.56756943,6.959335,-0.43410733,1.0,-0.06440674
0,Signal,1.5504261,-1.0951451,-0.9720241,1.1185466,1.4849869,2.7999182,1.0,-0.012908484
0,Signal,0.76029074,-8.410151,2.3734796,0.51332676,-6.050648,-0.5746874,1.0,-0.04549385
0,Signal,1.6944919,-4.922564,-1.0380324,0.4304535,1.2431647,2.7091703,1.0,0.1739661
1,Background,0.5476247,-3.3641088,-2.2190666,0.5224577,-2.0015898,1.1841165,1.0,-0.17654996
0,Signal,3.3776855,-2.0281534,0.81391454,1.2345867,2.72999,0.82450384,1.0,0.22099507
1,Background,0.6419158,6.105328,2.9536955,0.553168,-7.405577,2.5062573,1.0,-0.17803541
1,Background,1.1883847,5.0635743,0.06935789,1.0388143,-3.3129213,-1.8245208,1.0,-0.059520293
0,Signal,4.322444,1.6448458,-1.9351724,0.5282355,4.763225,1.899329,1.0,0.26085588
0,Signal,1.4230822,-2.7649543,-0.96254206,0.9795827,0.15528257,0.78816974,1.0,-0.009299841
1,Background,0.6248839,6.034189,-1.8273213,0.47082067,0.78784317,1.5549774,1.0,-0.1332743
1,Background,0.62433577,-7.240629,-1.9752553,0.50936747,5.836377,2.6354382,1.0,-0.16808626
0,Signal,4.690931,-0.8912076,2.5006661,1.4510595,-0.5402216,-0.9037592,1.0,0.20476846
0,Signal,6.595999,1.0034788,-0.7117115,1.8700433,-0.5637346,2.5554502,1.0,0.15926588
1,Background,0.37224308,-0.1814297,-0.58356994,0.3205627,9.353327,1.2724444,1.0,-0.13845791
0,Signal,1.2957094,-8.276986,3.011156,0.74420834,5.1904516,0.6605632,1.0,0.1513632
0,Signal,2.6938055,-1.8650112,-0.45124817,0.72369707,6.7971363,1.434057,1.0,0.24029614
1,Background,1.1252589,-8.287706,1.607799,0.66352916,8.195695,-1.0274913,1.0,0.029009681
1,Background,0.87064093,-5.2394342,1.9742897,0.658576,-1.9244936,-2.9723916,1.0,-0.11215665
0,Signal,2.2283227,-4.854086,1.6781007,0.6805713,-1.3830205,-2.402444,1.0,0.19195533
0,Signal,2.4613664,4.600657,-1.1708353,0.7374971,-5.1934004,-2.0465665,1.0,0.23922043
0,Signal,1.7258682,3.656012,2.9848106,0.6181389,2.413004,0.087264925,1.0,0.08232786
0,Signal,2.0967836,6.7976627,-0.94433624,0.81166214,7.0929036,1.9193919,1.0,0.26156121
0,Signal,1.4489063,-0.8602705,-2.6797922,0.3749015,2.7279565,0.6180255,1.0,0.07825747
1,Background,1.4198833,0.17908755,-2.5082943,1.1600839,-0.0317847,2.2415867,1.0,-0.030978631
1,Background,0.6680833,-2.6221433,-0.5035649,0.6512314,4.3226433,-2.2696788,1.0,-0.17383191
0,Signal,1.050469,-8.828817,-2.525607,0.23702517,-1.0033582,-1.1580558,1.0,0.06610876
0,Signal,2.3223002,-3.0987055,1.0347618,1.0071694,-2.0786576,-2.6354883,1.0,0.17046992
0,Signal,2.620169,-7.6335588,0.4431912,0.85218495,2.0767531,-1.3096993,1.0,0.18811215
0,Signal,5.4041095,-6.120025,-0.19484724,1.4310967,-5.6168866,-2.6677945,1.0,0.24679556
0,Signal,2.7043264,-5.991897,-0.231008,0.7322786,-1.7678883,-1.8076633,1.0,0.24140486
0,Signal,4.824797,1.7773428,0.09727924,1.3694451,1.8508132,-2.310981,1.0,0.13729784
0,Signal,0.9718522,-5.0629206,-1.6944288,0.56818676,-5.579887,2.5184255,1.0,-0.001745725
0,Signal,2.2813747,5.2866144,1.9187521,1.1681403,0.4589574,0.7170454,1.0,0.12300764
0,Signal,3.0454135,-3.8933685,-0.32151875,0.44885653,-5.0211544,0.5471917,1.0,0.25948298
1,Background,1.4929491,-0.16396195,-1.9562851,1.3215476,3.6251466,-1.6744939,1.0,-0.14844996
1,Background,2.8262146,1.5745026,0.7672581,2.0564222,1.2865206,-1.47272,1.0,0.053647522
0,Signal,4.0715327,-0.031898618,-1.9312241,1.1671168,-3.9087844,-2.4196272,1.0,0.23605329
1,Background,0.78382134,-3.6955812,-1.5245712,0.47433794,4.830611,-2.6665766,1.0,-0.052525334
1,Background,0.65212697,-5.3663597,-2.210078,0.5809488,0.32712495,-2.9979088,1.0,-0.11959335
0,Signal,2.7318742,3.9747248,2.511031,0.73178536,2.781035,-3.0522766,1.0,0.12686023
0,Signal,0.8906588,8.200801,-0.8269519,0.6017649,5.3943477,0.85243195,1.0,-0.07246609
0,Signal,2.2017326,-6.4682417,-2.4879627,0.59383565,0.7256209,1.7446312,1.0,0.30315363
1,Background,0.43089968,-3.0159512,2.2546227,0.37469992,6.91393,1.7570946,1.0,-0.020831868
1,Background,0.6265954,-6.7331724,-0.991984,0.6105764,-4.1981997,-2.414123,1.0,-0.15899312
0,Signal,0.96513087,-4.178416,0.009052697,0.49188015,-7.2954774,-3.045724,1.0,-0.00045665685
1,Background,0.61461115,1.8438892,0.042487867,0.41509083,-4.0528307,-0.93455505,1.0,-0.16528513
0,Signal,1.3507004,-8.684756,-1.3139936,0.75801384,3.677733,-0.39694792,1.0,0.045663435
0,Signal,0.7752628,-2.6927629,-1.2257098,0.7701172,7.510972,0.15352014,1.0,-0.10891665
0,Signal,1.1321065,7.265583,-2.01419,0.683987,-5.379334,1.6629274,1.0,0.034776647
0,Signal,1.8759733,-4.2536945,-0.66962385,1.1871794,4.555855,-1.3410213,1.0,0.03244313
0,Signal,2.4543304,-5.9398565,2.5179932,0.8320814,-2.3141882,-2.0237522,1.0,0.23163378
0,Signal,9.320818,2.2708838,-1.1743761,1.426097,2.8112643,0.8534452,1.0,0.12845011
1,Background,1.2044238,-2.941443,1.5979201,0.7961717,0.61057484,0.85704696,1.0,-0.00854794
0,Signal,1.7561946,0.6858761,-2.7369788,0.6824835,-8.172192,-2.4055755,1.0,0.12314762
1,Background,0.69749916,-6.1170993,2.4690058,0.6540302,-1.0074443,3.0153606,1.0,-0.18907918
1,Background,0.70732254,0.004823178,-2.6329374,0.59174865,1.2736106,-0.27069193,1.0,-0.11824339
1,Background,0.7854068,5.5186534,-1.7480059,0.7035469,6.7142725,-1.8133236,1.0,-0.1445994
1,Background,0.8840665,6.09271,-0.3203928,0.63006717,-2.73071,-2.9109685,1.0,-0.087917864
1,Background,0.59253734,0.9410667,0.6544075,0.4311392,2.1741016,1.9238847,1.0,-0.15401442
1,Background,0.5700439,-4.9256997,-2.3606389,0.51640105,0.45212132,0.8197414,1.0,-0.12941639
1,Background,0.7806738,4.5322747,-2.3138547,0.71586096,2.3190525,2.3781729,1.0,-0.11836394
0,Signal,12.197105,-0.2151259,-1.8473877,1.9979122,-0.91651964,-1.1719558,1.0,0.10299595
0,Signal,4.9757338,0.23239262,-0.48512062,0.6492981,-9.191144,-1.5008574,1.0,0.39947063
0,Signal,7.7065587,2.0204866,-2.3211753,1.7582955,4.965532,-0.3210642,1.0,0.1655164
1,Background,0.9242534,-3.3654215,1.86006,0.7126461,-2.8613799,0.09454461,1.0,-0.13757758
1,Background,1.2255532,6.433045,0.8059155,0.7755099,0.00686923,0.46242183,1.0,-0.009869227
1,Background,0.9895584,6.3469925,2.2440555,0.8524686,-6.3764806,-1.6206542,1.0,-0.028509647
1,Background,0.52103126,-3.454996,-2.389012,0.50697595,-5.2636933,2.6804636,1.0,-0.22077422
1,Background,0.82826114,0.9058145,-1.4466972,0.52246827,-7.0385175,-2.969546,1.0,-0.08559645
1,Background,0.6406149,2.858507,-0.9950797,0.49218228,-7.322468,-0.23042467,1.0,-0.13213204
1,Background,0.67628723,6.157087,2.528958,0.6226714,5.0006437,1.7962375,1.0,-0.18016359
0,Signal,2.9837716,-5.2916484,-3.1183164,0.9321568,-6.116211,-0.7618361,1.0,0.26183233
1,Background,0.67720884,-2.7997444,-2.3049052,0.6272768,-1.8577458,-0.5339077,1.0,-0.17660172
0,Signal,1.1753021,8.0931,0.02135056,0.67492384,3.7336369,-1.0218486,1.0,0.059484083
1,Background,0.3563516,7.261727,1.0110221,0.31145805,-5.069592,-1.1807485,1.0,-0.10470171
0,Signal,1.5659555,6.9267907,-2.859407,0.57421535,0.87272406,-1.3265307,1.0,0.10772199
0,Signal,2.9156032,-6.542229,1.0613631,1.0896909,-0.55820805,0.09136801,1.0,0.27319866
1,Background,0.5762839,-8.24279,-0.97879964,0.37737024,-0.36307237,0.6088709,1.0,-0.093134396
1,Background,0.81462437,-4.2682023,1.1698668,0.7148802,5.791204,1.1189908,1.0,-0.111251466
1,Background,0.65159947,3.582909,-3.131082,0.62758327,4.7138934,-1.1346506,1.0,-0.18303338
1,Background,0.807278,-8.297006,-2.5846667,0.5857821,0.5240496,-1.1991752,1.0,-0.013491545
1,Background,0.7181434,5.6850004,0.9956779,0.5682613,-3.0121384,-0.85931045,1.0,-0.111981936
0,Signal,1.2499074,1.4628634,0.20365813,0.70074785,6.26248,-2.4473307,1.0,0.014658811
0,Signal,2.6203043,-6.0940843,-1.448122,0.7282897,3.328048,-1.0449483,1.0,0.21175979
1,Background,0.7145805,-5.865568,-0.98344857,0.4565917,6.625757,2.7493713,1.0,-0.054377556
1,Background,1.5566127,1.233785,0.9983662,0.7287922,3.3768091,2.239827,1.0,0.034387685
1,Background,0.86207986,-5.3900337,0.8502494,0.7503406,-3.9216943,1.3664869,1.0,-0.08615213
1,Background,0.7027716,-4.4365296,-0.33005765,0.61088437,-7.304138,2.1574495,1.0,-0.14278878
1,Background,0.71484876,-0.49734032,-2.6046863,0.7074123,2.6855466,3.0726914,1.0,-0.1467426
0,Signal,2.573841,1.866048,1.1223769,0.64038557,3.704442,-1.183357,1.0,0.14021645
1,Background,1.5212741,0.64178294,0.42843175,1.0368865,0.7469199,0.40637395,1.0,-0.0030163508
0,Signal,6.842499,4.1383934,2.1278322,2.554601,4.37793,-1.4106647,1.0,0.24597654
0,Signal,1.7898383,6.9955564,2.2114098,0.4332997,1.7080886,0.55963,1.0,0.17135589
1,Background,1.1806004,4.3617663,-0.20237614,0.57432705,-0.7560937,2.333695,1.0,-0.024871418
1,Background,0.42419997,8.620281,2.9255085,0.3626147,7.1039224,-1.4372237,1.0,-0.03055415
0,Signal,4.665529,-2.6500103,-1.7086841,1.0705316,-1.2848114,1.2264313,1.0,0.24589829
1,Background,0.5933874,5.234134,-2.8379378,0.4935751,-6.818574,-0.184443,1.0,-0.19711472
1,Background,0.685475,9.350178,-1.6350361,0.43503326,-2.3267808,-2.2731526,1.0,-0.09140665
1,Background,0.61842096,5.3458986,-0.33782372,0.5798696,-6.9418516,-2.7550895,1.0,-0.1493916
1,Background,0.5751995,-0.34604934,2.687593,0.57166946,0.052227933,2.6213903,1.0,-0.15967423
1,Background,0.5363998,-5.667038,1.051831,0.5331608,-0.9579101,0.24627082,1.0,-0.15955149
1,Background,0.66064113,0.11304469,0.8661662,0.5401768,5.8853173,-2.641372,1.0,-0.23288122
0,Signal,2.3499272,-5.374302,-1.2704417,0.67328084,6.743939,2.6553822,1.0,0.23610286
1,Background,0.47082102,3.5297124,2.367736,0.45326793,-6.6712365,-1.521895,1.0,-0.12750956
0,Signal,2.0370471,2.0512013,-2.753394,0.7397374,0.089975,-0.016059555,1.0,0.17693767
1,Background,1.8738513,0.11058629,0.32253006,1.4343694,-1.506605,1.4248501,1.0,-0.029313931
1,Background,0.69550955,-2.1898646,3.007722,0.5816724,-2.2414613,-1.3342716,1.0,-0.16148748
0,Signal,2.297628,5.917394,1.3584638,0.42780286,-5.525238,-0.20609328,1.0,0.26670584
1,Background,0.6859064,-4.415968,0.46358272,0.5998806,-3.0205543,3.055105,1.0,-0.12402289
0,Signal,1.9587245,-5.496744,2.847008,0.5260325,8.050636,0.94399315,1.0,0.18865216
0,Signal,2.1802738,4.244502,1.4722439,1.0247525,5.7904778,-2.182502,1.0,0.04961615
0,Signal,1.4948255,-4.2878685,0.18421255,0.9885278,-5.731773,-0.99070513,1.0,0.049416944
1,Background,0.529661,2.9203315,-1.7748989,0.457504,7.456145,-2.6944013,1.0,-0.13830411
1,Background,0.5718044,-6.2549357,2.8685591,0.4717364,3.9697304,-2.0141916,1.0,-0.13910249
0,Signal,1.7496048,3.9187975,-0.62740767,0.5791183,-2.330451,-0.814134,1.0,0.12425575
1,Background,0.8993049,2.539966,1.5506243,0.6594278,-5.2844768,2.9683037,1.0,-0.12536132
0,Signal,3.328927,3.4506218,-2.0581062,1.3895297,3.2350938,1.4798864,1.0,0.17243122
1,Background,0.6949618,0.111998856,-2.7836719,0.616232,-6.408235,2.6554525,1.0,-0.19971964
0,Signal,2.192413,-4.635937,-2.5516083,1.0108434,4.223268,-1.9041079,1.0,0.15020457
1,Background,0.63009894,0.67556125,2.7663035,0.38094324,-0.8285564,-0.5749908,1.0,-0.066255376
0,Signal,1.2843379,8.045168,-2.1741385,0.44019452,2.9490364,2.816652,1.0,0.15980828
0,Signal,2.260017,1.6634402,2.1755772,0.32873154,7.366398,2.4086573,1.0,0.18285982
0,Signal,2.4358695,-1.206989,-0.30832127,2.1995971,-1.2027563,-3.0838385,1.0,0.0027950497
1,Background,0.61030465,-3.926696,-1.8227998,0.5643893,-3.7292497,1.5695366,1.0,-0.14700866
1,Background,0.4438153,2.179274,-2.1932821,0.4239483,4.187559,-1.3306423,1.0,-0.17219645
1,Background,1.3584718,-1.0577887,2.2690797,0.8347678,-0.59590846,2.5597513,1.0,-0.07563063
0,Signal,1.4347705,1.7944301,2.7662385,0.48938745,-1.1662478,-0.7593541,1.0,0.06910777
0,Signal,2.2576175,4.675291,0.77330357,0.62960124,-5.13551,-1.5537817,1.0,0.2525044
0,Signal,0.3669552,-3.0913541,2.2875724,0.3523404,-1.5688308,2.0275388,1.0,-0.06804568
1,Background,0.4496284,7.7471952,1.8542722,0.3218671,5.4111934,1.5993215,1.0,-0.08847269
0,Signal,1.6172748,5.9408445,2.1609485,0.8345387,3.3213084,1.0490313,1.0,0.08645869
0,Signal,1.7639067,7.6459165,-0.67218524,0.7793229,2.913944,2.66733,1.0,0.21769927
0,Signal,1.4852647,-8.096832,2.2944906,0.4979852,-1.8876954,0.23327963,1.0,0.20304102
0,Signal,0.7327426,-0.01709292,-1.353315,0.72821695,-5.4698105,-0.14215612,1.0,-0.09626116
1,Background,0.86911595,-4.885709,-0.7412107,0.49471167,3.7785501,-1.0469803,1.0,-0.098249
0,Signal,2.7894247,6.1562114,-0.91718674,1.2184505,-4.732833,-0.53826374,1.0,0.12298635
0,Signal,2.0485861,4.535451,2.75706,0.5205195,0.68220097,2.1775095,1.0,0.1604629
1,Background,0.8716236,-1.7380884,-1.5621594,0.537031,-2.305414,1.8601048,1.0,-0.112090684
0,Signal,1.852597,6.0668416,-2.3794262,1.0980281,4.752296,0.46427608,1.0,0.13548283
0,Signal,4.470015,-7.162092,-1.6063032,0.9034473,-0.17555599,1.1550831,1.0,0.31698218
1,Background,1.9268692,-1.4687787,-1.5301483,1.4887174,-2.3517637,1.5950689,1.0,-0.031010773
0,Signal,1.2815675,-6.8289557,-1.444364,0.6782609,3.126014,-1.6406043,1.0,0.03590583
0,Signal,1.3835782,8.016632,-0.2523619,0.6515249,-8.004403,-0.49918193,1.0,0.1548085
0,Signal,2.5698547,6.4247513,1.2936138,0.5383833,6.596523,-1.8823402,1.0,0.2444172
0,Signal,2.7344327,-0.1449195,0.8401347,0.5854922,2.631653,-0.64168775,1.0,0.21406472
0,Signal,1.5200889,-6.7429457,1.3904141,0.9303753,-3.6086075,-1.914402,1.0,0.038616065
0,Signal,2.6565511,3.180974,2.4994771,0.7760091,4.14611,-0.71343434,1.0,0.15795656
1,Background,0.43578863,4.018828,1.1768863,0.3463877,-6.6868978,-1.0372374,1.0,-0.10400426
1,Background,0.85515124,3.9975562,1.0935835,0.5218377,3.599756,2.6350622,1.0,-0.11930801
1,Background,0.71919715,-6.230979,-0.32822624,0.44160593,-8.062133,1.3683031,1.0,-0.0783867
1,Background,0.6338475,1.7290773,-0.40522394,0.61771744,-2.2548032,0.6808997,1.0,-0.15649053
1,Background,0.47170278,1.1778529,0.1853894,0.44342422,-2.9225504,-0.6425431,1.0,-0.18248338
0,Signal,1.883078,-5.77856,-2.2045398,0.6729447,5.3502765,-2.1864948,1.0,0.16423239
0,Signal,1.4249545,-1.0219021,0.22912334,0.60758924,3.2914956,-2.256855,1.0,-0.0063264435
0,Signal,2.184676,0.9048783,0.9955105,0.9368944,5.014758,-2.863314,1.0,0.12082533
1,Background,3.4573915,-2.7792506,-1.5243473,1.3269373,-1.6442226,-1.4364341,1.0,0.086197525
1,Background,0.71672434,2.758873,-1.1465472,0.49753037,5.763127,0.9754303,1.0,-0.14809467
1,Background,0.5875725,5.1821656,-3.027485,0.5139777,-0.24498564,-0.7934405,1.0,-0.14985783
0,Signal,2.3580396,6.8395047,0.7209469,0.48408037,-5.2369294,-2.826112,1.0,0.24343812
0,Signal,1.9669204,6.8609385,1.3474207,0.66073984,5.3886833,-1.4273713,1.0,0.1676969
1,Background,0.8098916,6.6233993,-0.2470822,0.5685811,-2.2249348,-0.84226346,1.0,-0.11802363
1,Background,0.8150759,3.1972547,1.7254409,0.6576192,2.3063529,2.4955623,1.0,-0.14177877
1,Background,1.4321566,-6.2564073,-1.7941529,1.0474856,-0.74992514,1.8458605,1.0,0.007094719
0,Signal,2.3127983,-3.6447923,0.6541253,0.72681487,-2.8087094,-1.240412,1.0,0.14275466
1,Background,0.5475561,2.2194781,1.8177036,0.5458712,2.9114041,1.354472,1.0,-0.15368095
0,Signal,1.9891669,-2.5272458,3.0130365,1.1909646,-4.306796,-0.08015523,1.0,0.035329785
1,Background,1.3203713,4.724086,-1.7776394,0.7862384,3.7317874,1.216107,1.0,-0.004890968
1,Background,0.39247453,-1.6622595,-0.22453573,0.36399892,-4.425593,-0.6696717,1.0,-0.14202814
1,Background,0.4679399,-8.116361,0.30256268,0.3664158,0.25644302,-0.20349135,1.0,-0.15713009
0,Signal,2.708652,6.516413,-1.369479,0.28000593,-2.024263,2.1677213,1.0,0.27845648
0,Signal,1.604835,-0.9650916,-0.60678035,0.64920396,3.8244696,-0.30327302,1.0,0.0622331
1,Background,1.0378954,-3.4750223,-0.94889265,0.5461897,-3.8119853,0.48606527,1.0,-0.063109554
1,Background,1.8502629,-4.051355,1.730929,1.092322,-4.9394,-0.28138974,1.0,0.011204692
0,Signal,2.37577,2.7874033,-0.19628575,0.8168134,0.57856417,-0.23045516,1.0,0.13370626
0,Signal,3.5500326,-5.320075,0.87601775,0.96351117,-3.920585,0.7008607,1.0,0.31689957
0,Signal,9.249546,1.6537611,0.7989489,1.8360162,2.5015316,1.3661783,1.0,0.18135294
0,Signal,4.3396835,0.09200365,0.39626774,0.68174314,-6.3454914,-2.5908031,1.0,0.3533387
0,Signal,2.4909415,-5.1542845,0.0826608,0.7808632,0.5994875,1.2187254,1.0,0.22029418
0,Signal,4.6106014,-5.400361,1.3109648,1.3908317,-5.426485,-2.420248,1.0,0.22466253
1,Background,0.9782353,1.565251,-2.7211132,0.8462984,-3.1222088,2.6791546,1.0,-0.05303555
0,Signal,2.4022162,6.35393,-0.3251503,1.2771019,-5.324494,1.8080447,1.0,0.09336417
1,Background,0.54399145,-2.9912484,0.47346205,0.5266304,-5.642155,1.9868126,1.0,-0.14199738
0,Signal,4.987833,0.8310781,-2.3184946,0.97235364,2.2703674,1.5157382,1.0,0.24406107
1,Background,1.1145656,-4.1834927,1.4615482,0.7791611,-5.749515,-0.4377585,1.0,-0.060559336
1,Background,0.6381497,4.631979,-2.9571764,0.59997934,-7.7085304,0.5375545,1.0,-0.16400746
1,Background,2.8135521,2.2426808,0.4448499,2.1559315,-3.8447614,2.5704482,1.0,0.012516727
1,Background,0.88000786,-5.610934,-0.9850604,0.6487562,4.972365,-1.2145097,1.0,-0.10688079
0,Signal,2.3198397,-4.1828775,-1.7013888,0.553204,-4.1703377,-2.3135223,1.0,0.24342081
0,Signal,1.2068899,-6.7641788,-0.5300588,0.83590066,-5.205341,-2.883084,1.0,0.07979082
0,Signal,1.5899802,-3.5155027,2.3278487,0.66182184,-6.998997,0.8276781,1.0,0.035669565
0,Signal,1.379304,7.348675,-0.132994,0.4842572,-2.6227481,-2.5805392,1.0,0.08349874
1,Background,1.0480541,-0.5444273,2.9899006,0.78699946,-3.959311,1.8047302,1.0,-0.09200817
1,Background,1.4487265,8.60382,0.9323667,0.40123376,0.7765326,1.0198623,1.0,0.09548008
0,Signal,1.6164002,-6.913708,-3.0905888,0.74830633,-4.994541,-0.14607757,1.0,0.07035474
1,Background,1.1372248,2.3798125,-2.0103996,0.80065954,-4.160983,-2.3422132,1.0,-0.06029988
0,Signal,3.213549,5.938791,1.9847841,1.2891402,5.583175,-1.4339484,1.0,0.27507904
0,Signal,2.681175,0.9340283,-2.9634063,0.36139998,2.1517332,0.2342914,1.0,0.20161726
0,Signal,3.0930696,-1.788106,2.392712,0.83389086,-1.2037917,0.32664588,1.0,0.2681843
0,Signal,3.465549,3.961821,2.6875484,2.265241,4.369667,-0.60258156,1.0,0.2239762
1,Background,0.40146813,3.6608782,-1.0037546,0.3747056,3.7588975,-0.66826826,1.0,-0.13641419
1,Background,0.6061645,-4.482737,-1.5660037,0.30935022,-4.631466,-1.291277,1.0,-0.07488297
0,Signal,4.2968917,-4.162153,0.16852681,2.1377957,-4.646341,-2.794152,1.0,0.2065117
1,Background,1.532328,-3.1315877,-1.7839898,1.3512317,-3.130423,-1.690157,1.0,-0.08923317
1,Background,0.60162777,-1.9049021,-1.4540694,0.43843383,-0.73120344,-1.5337019,1.0,-0.15553208
1,Background,0.5421191,-3.6707134,1.3014475,0.5164795,-6.0001826,1.546708,1.0,-0.17400752
0,Signal,3.2995465,6.7606626,2.4112597,1.0383531,4.762041,-1.4498991,1.0,0.2787753
1,Background,0.50159544,1.9148445,2.5628686,0.47416532,-3.9214752,3.036049,1.0,-0.17764944
0,Signal,1.1150506,-2.017963,-0.566772,0.94478446,6.478897,2.5293808,1.0,0.008604484
0,Signal,6.3429112,0.5879841,-1.8719676,1.5887526,3.0562751,0.9730955,1.0,0.12955706
1,Background,0.62409186,6.5983667,-0.18217596,0.5311731,6.415301,-2.2708702,1.0,-0.14436522
0,Signal,1.9869395,-3.6625943,-1.2097945,1.0063771,-1.4402838,-1.982074,1.0,0.1451514
1,Background,1.3232335,-5.9878078,-1.340379,1.2758224,-6.080567,-1.824358,1.0,-0.024046516
0,Signal,0.9476896,-8.026851,1.8872027,0.4136673,3.1370704,0.16073619,1.0,0.06570079
0,Signal,2.349213,6.801105,1.5428394,0.668035,5.440818,-0.4932645,1.0,0.21062352
0,Signal,3.63413,5.5796156,2.5330706,0.7098352,4.966039,-0.5326981,1.0,0.26603374
0,Signal,1.1416675,-8.61484,-3.0861766,0.71803105,-1.8484606,2.8931696,1.0,0.047451176
1,Background,0.6730025,-3.5532243,2.8681908,0.6548604,2.721053,0.5145672,1.0,-0.12004837
1,Background,1.7904258,2.2637296,0.31645188,1.5749323,-5.4987655,-2.5294213,1.0,-0.032099023
0,Signal,1.4502193,5.20931,-2.089983,1.167177,6.9106584,1.6746138,1.0,0.09466998
0,Signal,1.7258805,-7.9271107,1.3663592,0.43141103,-5.258086,-2.899522,1.0,0.28157508
0,Signal,1.5895875,7.3529973,2.060957,0.6711893,6.281839,0.47644854,1.0,0.060640626
0,Signal,3.8006418,1.1751181,-0.005240318,0.6444514,5.39557,-2.6315494,1.0,0.26438385
1,Background,0.51476216,4.010922,-2.165631,0.466168,-0.22776182,0.08491946,1.0,-0.16828485
0,Signal,1.7777253,-5.833882,-1.2993689,0.44263083,5.978093,1.3374012,1.0,0.20092505
0,Signal,1.6443522,6.6686687,-2.4695263,0.5369715,1.4076179,1.4195801,1.0,0.15940778
1,Background,0.69400465,0.80601394,0.14491923,0.62375206,-3.5864637,-0.24103889,1.0,-0.16085559
1,Background,1.5906405,6.1369886,0.5264687,1.2756042,-4.2337694,1.7861022,1.0,-0.017477596
0,Signal,3.2669425,-7.045714,-0.38487926,0.49014628,-7.7945633,1.0475025,1.0,0.3259505
1,Background,0.9706982,2.3809035,2.494581,0.85841316,-1.0785785,-0.5454303,1.0,-0.063829735
0,Signal,6.9554167,-2.0715377,1.7550788,2.1883526,4.889662,1.5050727,1.0,0.1545643
0,Signal,3.1645954,6.971935,2.857808,0.73570603,1.5906256,-0.61279744,1.0,0.31953707
1,Background,0.9202213,-4.7321334,2.9546907,0.77377105,4.4322715,-2.1344895,1.0,-0.10215075
0,Signal,2.3764482,-6.0494328,1.0411206,0.6196492,6.791108,-1.7447387,1.0,0.24479923
0,Signal,1.7846134,-2.4406636,2.8877842,0.9492212,2.2934854,0.078096226,1.0,0.061400265
